geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
681160,Cogealac,Cogealac,RO,44.55,28.56667,5989,
681669,Cioranii de Jos,Cioranii de Jos,RO,44.81667,26.41667,5980,
676708,Griviţa,Grivita,RO,44.73333,27.28333,5977,
666641,Smeeni,Smeeni,RO,44.98333,26.85,5962,
665104,Tileagd,Tileagd,RO,47.06667,22.2,5944,
662478,Volovăţ,Volovat,RO,47.81667,25.9,5941,
673154,Mircea Vodă,Mircea Voda,RO,44.28333,28.16667,5935,
664859,Todireşti,Todiresti,RO,47.31667,26.83333,5924,
666775,Slănic,Slanic,RO,45.25,25.93333,5921,
678358,Feldru,Feldru,RO,47.28333,24.6,5921,
680649,Coşereni,Cosereni,RO,44.68333,26.56667,5913,
664215,Ungureni-Jianu,Ungureni-Jianu,RO,47.88333,26.78333,5905,
662570,Vlăhiţa,Vlahita,RO,46.345,25.527,5883,
678954,Dragodana,Dragodana,RO,44.73333,25.35,5880,
679767,Dancu,Dancu,RO,47.15417,27.66623,5867,
675385,Izvoarele,Izvoarele,RO,45.03333,25.26667,5810,
674679,Livada,Livada,RO,47.86667,23.13333,5808,
669405,Răcari,Racari,RO,44.63333,25.73333,5803,
681340,Cleja,Cleja,RO,46.41667,26.9,5793,
667243,Siculeni,Siculeni,RO,46.41667,25.75,5785,
679095,Dor Mărunt,Dor Marunt,RO,44.45,26.91667,5785,
673140,Mirceşti,Mircesti,RO,47.08333,26.83333,5777,
