geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
3338787,Tiszaalpár,Tiszaalpar,HU,46.81279,19.99841,4309,
719260,Kemecse,Kemecse,HU,48.07532,21.80625,4274,
718528,Körösladány,Korosladany,HU,46.96667,21.08333,4255,
3056108,Alsónémedi,Alsonemedi,HU,47.31524,19.15843,4227,
714785,Tiszacsege,Tiszacsege,HU,47.7,21.0,4216,
3047986,Mogyoród,Mogyorod,HU,47.59748,19.2407,4206,
716968,Nyékládháza,Nyekladhaza,HU,47.98333,20.83333,4198,
3048107,Mezőfalva,Mezofalva,HU,46.93184,18.77177,4173,
3055551,Balatonlelle,Balatonlelle,HU,46.78318,17.69498,4173,
3046396,Pétfürdő,Petfuerdo,HU,47.16667,18.11667,4145,
3044567,Szentmártonkáta,Szentmartonkata,HU,47.45419,19.70143,4137,
3043820,Tompa,Tompa,HU,46.20605,19.5391,4117,
3042998,Velence,Velence,HU,47.23855,18.65484,4107,
3044221,Tab,Tab,HU,46.73135,18.03201,4100,
713929,Záhony,Zahony,HU,48.40906,22.17614,4085,
3043317,Üröm,Urom,HU,47.59674,19.01583,4040,
716908,Nyírmada,Nyirmada,HU,48.06667,22.2,4031,
3043758,Törtel,Tortel,HU,47.12209,19.93714,4023,
3054542,Ceglédbercel,Cegledbercel,HU,47.2237,19.66828,4003,
715199,Szirmabesenyő,Szirmabesenyo,HU,48.15,20.8,3992,
716799,Onga,Onga,HU,48.11667,20.91667,3992,
7288071,Miskolctapolca,Miskolctapolca,HU,48.06334,20.74751,3989,
3044191,Tahitótfalu,Tahitotfalu,HU,47.75161,19.07886,3975,
3047619,Nagymaros,Nagymaros,HU,47.7928,18.95984,3934,
714570,Tószeg,Toszeg,HU,47.1,20.15,3927,
3043033,Vasvár,Vasvar,HU,47.04928,16.79954,3921,
3051965,Győrújbarát,Gyorujbarat,HU,47.60643,17.64875,3912,
717853,Mándok,Mandok,HU,48.32149,22.19107,3881,
721923,Cibakháza,Cibakhaza,HU,46.95976,20.19753,3880,
718480,Kótaj,Kotaj,HU,48.05,21.71667,3870,
3056450,Aba,Aba,HU,47.02907,18.52172,3868,
3045386,Seregélyes,Seregelyes,HU,47.1105,18.565,3858,
3045341,Simontornya,Simontornya,HU,46.75462,18.5549,3855,
3048820,Letenye,Letenye,HU,46.43301,16.72583,3847,
12749877,Kossuth Ferenc-telep,Kossuth Ferenc-telep,HU,47.40647,19.17624,3843,
