geonameid,name,asciiname,country_code,latitude,longitude,population,elevation
687256,Stara Zhadova,Stara Zhadova,UA,48.2,25.51667,2392,397
702509,Larzhanka,Larzhanka,UA,45.35492,28.71472,2386,26
711427,Brid,Brid,UA,48.34812,23.00487,2384,
831260,Orshivtsi,Orshivtsi,UA,48.4196,25.63075,2382,276
694648,Seliatyn,Seliatyn,UA,47.86737,25.19925,2380,824
704666,Ostrytsya,Ostrytsya,UA,48.28333,26.05,2368,180
710778,Chornivka,Chornivka,UA,48.41751,26.01216,2364,240
705537,Kobolchyn,Kobolchyn,UA,48.50163,27.3686,2355,237
704778,Koson,Koson,UA,48.25482,22.45896,2338,
712566,Bilolissya,Bilolissya,UA,45.89209,29.69894,2335,3
709636,Drachyntsi,Drachyntsi,UA,48.31649,25.70064,2324,203
705765,Podviryvka,Podviryvka,UA,48.31969,26.78609,2310,188
8331906,Vydrychka,Vydrychka,UA,48.05396,24.31313,2300,
697751,Perebykivtsi,Perebykivtsi,UA,48.58701,26.13817,2292,162
688768,Vyhoda,Vyhoda,UA,48.93154,23.9089,2283,448
699655,Novoborysivka,Novoborysivka,UA,47.10299,29.99224,2277,168
707587,Yordaneshty,Yordaneshty,UA,48.1038,25.81099,2263,337
701605,Matroska,Matroska,UA,45.34205,28.78106,2259,9
8250034,Rososh,Rososh,UA,48.49695,23.14428,2250,
705836,Kyrnychky,Kyrnychky,UA,45.70537,29.06911,2245,48
687556,Karolino-Buhaz,Karolino-Buhaz,UA,46.14993,30.54124,2241,22
702090,Malyntsi,Malyntsi,UA,48.42686,26.22601,2240,207
710785,Cherlenivka,Cherlenivka,UA,48.29284,26.40255,2236,163
710678,Chornotysiv,Chornotysiv,UA,48.07703,23.05402,2232,
692731,Stari Troyany,Stari Troyany,UA,45.67264,29.1787,2225,44
702862,Lomachyntsi,Lomachyntsi,UA,48.58434,27.3801,2217,239
712023,Bobovo,Bobovo,UA,48.07166,22.89585,2216,
12156370,Prypruttya,Prypruttya,UA,48.25521,26.16782,2206,142
690625,Uspenivka,Uspenivka,UA,46.185,29.86392,2203,48
698483,Onokivtsi,Onokivtsi,UA,48.65763,22.34183,2187,
700340,Nelypivtsi,Nelypivtsi,UA,48.4183,26.92207,2171,250
692684,Stavchany,Stavchany,UA,48.51011,25.68101,2168,235
703217,Lenkivtsi,Lenkivtsi,UA,48.50738,26.75856,2158,192
706807,Karapchiv,Karapchiv,UA,48.3242,25.44805,2158,280
710782,Chorna,Chorna,UA,47.61999,29.33845,2157,120
689550,Vynohradne,Vynohradne,UA,45.80776,28.99473,2144,45
713035,Babyn,Babyn,UA,48.52464,26.85673,2143,240
701262,Mikhalkove,Mikhalkove,UA,48.56672,27.29662,2139,246
695425,Rososhany,Rososhany,UA,48.39905,27.00197,2125,228
708839,Hertsa,Hertsa,UA,48.14752,26.26186,2118,159
708031,Hrozyntsi,Hrozyntsi,UA,48.42517,26.14864,2113,250
704856,Korsuntsi,Korsuntsi,UA,46.59081,30.76486,2107,11
687744,Zamostia,Zamostia,UA,48.35372,25.42106,2106,265
692961,Stalnivtsi,Stalnivtsi,UA,48.30389,26.55281,2104,159
692860,Stara Ushytsya,Stara Ushytsya,UA,48.59427,27.07487,2097,262
698332,Oshykhliby,Oshykhliby,UA,48.42337,25.70484,2092,219
706805,Karapchiv,Karapchiv,UA,48.08149,25.84169,2092,352
699347,Novopetrivka,Novopetrivka,UA,47.03498,29.88667,2091,29
831266,Brusnytsia,Brusnytsia,UA,48.35601,25.61302,2088,232
700581,Muzhiievo,Muzhiievo,UA,48.17856,22.70229,2086,
710024,Dyviziya,Dyviziya,UA,45.94382,29.96516,2078,9
695699,Rechka,Rechka,UA,48.28034,24.9333,2075,
701113,Miliyeve,Miliyeve,UA,48.32731,25.28925,2071,279
692447,Striletskyy Kut,Striletskyy Kut,UA,48.33192,25.82043,2069,170
690389,Vasylivka,Vasylivka,UA,46.60835,30.30578,2068,56
699816,Nova Nekrasivka,Nova Nekrasivka,UA,45.35534,28.69719,2051,14
697614,Pershotravneve,Pershotravneve,UA,45.48168,29.04623,2046,17
700823,Moloha,Moloha,UA,46.21653,30.23078,2046,19
701067,Myrnopillia,Myrnopillia,UA,46.0584,29.39282,2043,36
688625,Yabluniv,Yabluniv,UA,48.40235,24.94038,2042,339
689294,Staryy Vovchynets,Staryy Vovchynets,UA,48.0048,25.93288,2039,336
699843,Nova Ivanivka,Nova Ivanivka,UA,45.91551,29.08101,2018,45
701275,Petrashivka,Petrashivka,UA,48.1,26.1,2008,346
711982,Bochkivtsi,Bochkivtsi,UA,48.4302,26.17259,2004,261
700289,Nerushay,Nerushay,UA,45.6644,29.515,1993,12
706181,Khriatska,Khriatska,UA,48.1655,26.18714,1992,217
699985,Nyzhni Stanivtsi,Nyzhni Stanivtsi,UA,48.32055,25.56948,1990,265
688637,Yablunytsia,Yablunytsia,UA,48.31107,24.48363,1986,
863711,Luh,Luh,UA,47.95927,24.05623,1985,
694198,Sheshory,Sheshory,UA,48.32428,24.97016,1984,
687417,Zelena,Zelena,UA,48.36385,26.73497,1980,169
687557,Zatoka,Zatoka,UA,46.07016,30.46265,1959,1
